instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
13,1.663258,1.704053,1.833327,2.045804,6.64663,2.723395,6.644381,2.396981,6.573372,1.890293,1.588482,1.581582,1.572717,1.567609,1.548661,40
14,1.714705,1.736854,1.931469,2.189375,6.646407,3.161441,6.703251,2.649158,6.700524,2.03411,1.626158,1.620824,1.615166,1.618519,1.59221,30
15,1.730468,1.771515,1.966118,2.25962,6.913316,3.008819,6.994833,2.582716,6.92945,2.103147,1.678927,1.651581,1.651691,1.641324,1.60721,40
16,1.66234,1.707123,1.816911,2.025107,6.416525,2.84289,6.496182,2.41996,6.4231,1.953052,1.623372,1.578009,1.577172,1.580479,1.560094,30
17,1.844128,1.903101,2.090699,2.440077,7.014206,3.178289,7.07725,2.770298,6.987518,2.119082,1.820358,1.709564,1.724426,1.706821,1.66217,40
18,1.689293,1.736129,1.883253,2.14352,6.469088,2.964602,6.454642,2.461116,6.448982,2.005769,1.658671,1.608685,1.61771,1.619845,1.585913,20
19,1.749405,1.789334,1.90031,2.140536,6.676334,2.806823,6.681041,2.523667,6.642564,2.019886,1.686143,1.655304,1.656981,1.660744,1.629402,20
20,1.747019,1.837748,1.948675,2.277896,6.814835,3.124529,6.802682,2.633286,6.806485,2.027041,1.685773,1.657444,1.669082,1.670685,1.637493,20
21,1.679171,1.734428,1.847792,2.0579,6.583411,2.751428,6.572778,2.463917,6.526932,2.00249,1.673477,1.617668,1.616762,1.612067,1.601343,40
22,1.655325,1.713803,1.914828,2.206784,6.848891,2.849471,6.840089,2.470735,6.746181,1.881578,1.596885,1.566252,1.562332,1.560085,1.544145,40
23,1.695795,1.76933,1.900382,2.132925,6.686192,2.849937,6.705555,2.548678,6.630628,1.974631,1.660611,1.627538,1.629936,1.621555,1.583252,40
24,1.61023,1.706037,1.838242,2.095162,6.550712,2.916523,6.655442,2.422889,6.575196,1.971049,1.598748,1.5383,1.533967,1.542106,1.516618,30
25,1.599171,1.660483,1.8134,2.03703,6.136292,2.786688,6.223672,2.431781,6.192193,1.832626,1.578913,1.535155,1.538485,1.538268,1.510747,20
26,1.693605,1.75507,1.920735,2.242355,6.792685,2.868742,6.782935,2.586648,6.624717,2.044459,1.67013,1.645044,1.645733,1.645288,1.637692,20
27,1.75325,1.823144,1.978281,2.246276,6.898898,3.029305,6.829234,2.641931,6.819211,2.094563,1.710689,1.664867,1.663117,1.663117,1.647133,30
28,1.629274,1.728956,1.842101,2.078018,6.538398,2.647561,6.561612,2.349844,6.495894,1.91862,1.623853,1.563359,1.564905,1.566756,1.544108,20
29,1.697993,1.753261,1.887141,2.253539,6.476364,2.968094,6.567661,2.454069,6.484824,1.980706,1.650945,1.614,1.607904,1.610117,1.591025,30
